"Grove_Road","Charleville_Mall","Guild_Street","North_Strand_Rd_S_B","North_Strand_Rd_N_B","Time","Day","Month","Year"
105,13,47,40,61,"20:00:00",5,6,2021
71,9,38,35,53,"21:00:00",5,6,2021
63,7,23,24,30,"22:00:00",5,6,2021
36,1,22,14,19,"23:00:00",5,6,2021
25,2,3,7,14,"00:00:00",6,6,2021
12,0,0,0,5,"01:00:00",6,6,2021
12,1,3,2,2,"02:00:00",6,6,2021
9,0,2,2,3,"03:00:00",6,6,2021
7,0,0,2,1,"04:00:00",6,6,2021
7,2,6,1,5,"05:00:00",6,6,2021
20,2,14,12,7,"06:00:00",6,6,2021
49,4,22,26,13,"07:00:00",6,6,2021
62,4,36,51,17,"08:00:00",6,6,2021
93,14,43,63,49,"09:00:00",6,6,2021
107,15,69,52,47,"10:00:00",6,6,2021
120,23,97,47,82,"11:00:00",6,6,2021
140,18,93,66,82,"12:00:00",6,6,2021
143,12,107,61,98,"13:00:00",6,6,2021
144,11,86,75,84,"14:00:00",6,6,2021
148,25,86,50,67,"15:00:00",6,6,2021
124,17,76,54,47,"16:00:00",6,6,2021
108,10,49,57,63,"17:00:00",6,6,2021
107,10,62,44,72,"18:00:00",6,6,2021
142,11,51,47,45,"19:00:00",6,6,2021
101,9,52,46,56,"20:00:00",6,6,2021
89,11,50,25,28,"21:00:00",6,6,2021
46,3,30,12,31,"22:00:00",6,6,2021
36,8,24,14,22,"23:00:00",6,6,2021
22,0,7,2,10,"00:00:00",7,6,2021
12,0,3,9,3,"01:00:00",7,6,2021
11,1,0,0,2,"02:00:00",7,6,2021
6,0,3,0,1,"03:00:00",7,6,2021
7,0,1,1,3,"04:00:00",7,6,2021
10,1,9,10,3,"05:00:00",7,6,2021
36,3,20,20,12,"06:00:00",7,6,2021
48,7,36,23,14,"07:00:00",7,6,2021
57,11,47,38,24,"08:00:00",7,6,2021
99,9,37,37,30,"09:00:00",7,6,2021
106,14,52,42,38,"10:00:00",7,6,2021
123,13,53,42,47,"11:00:00",7,6,2021
121,17,72,57,79,"12:00:00",7,6,2021
149,14,89,62,75,"13:00:00",7,6,2021
150,20,104,77,85,"14:00:00",7,6,2021
137,22,109,47,100,"15:00:00",7,6,2021
156,14,84,57,72,"16:00:00",7,6,2021
155,24,89,73,82,"17:00:00",7,6,2021
165,17,97,71,95,"18:00:00",7,6,2021
130,10,52,55,71,"19:00:00",7,6,2021
130,21,68,80,52,"20:00:00",7,6,2021
73,11,47,45,29,"21:00:00",7,6,2021
54,5,38,17,28,"22:00:00",7,6,2021
24,1,17,13,30,"23:00:00",7,6,2021
24,2,15,6,13,"00:00:00",8,6,2021
12,0,3,1,3,"01:00:00",8,6,2021
7,2,0,1,1,"02:00:00",8,6,2021
7,0,1,0,0,"03:00:00",8,6,2021
9,0,0,2,1,"04:00:00",8,6,2021
37,3,12,19,4,"05:00:00",8,6,2021
102,9,86,77,13,"06:00:00",8,6,2021
222,18,132,109,28,"07:00:00",8,6,2021
302,29,154,134,38,"08:00:00",8,6,2021
150,14,87,91,27,"09:00:00",8,6,2021
94,14,43,42,21,"10:00:00",8,6,2021
82,11,54,36,24,"11:00:00",8,6,2021
116,8,69,56,19,"12:00:00",8,6,2021
130,13,65,74,58,"13:00:00",8,6,2021
121,14,64,35,62,"14:00:00",8,6,2021
150,14,76,36,86,"15:00:00",8,6,2021
197,18,85,42,158,"16:00:00",8,6,2021
307,24,166,63,192,"17:00:00",8,6,2021
262,25,113,46,161,"18:00:00",8,6,2021
172,21,88,55,111,"19:00:00",8,6,2021
133,13,65,55,69,"20:00:00",8,6,2021
96,18,59,38,55,"21:00:00",8,6,2021
66,9,36,13,41,"22:00:00",8,6,2021
52,1,17,6,27,"23:00:00",8,6,2021
13,1,5,5,5,"00:00:00",9,6,2021
3,2,1,2,5,"01:00:00",9,6,2021
4,0,4,1,1,"02:00:00",9,6,2021
7,0,0,1,1,"03:00:00",9,6,2021
11,0,0,6,3,"04:00:00",9,6,2021
31,3,11,17,4,"05:00:00",9,6,2021
99,12,93,88,13,"06:00:00",9,6,2021
240,27,127,121,32,"07:00:00",9,6,2021
285,29,149,152,47,"08:00:00",9,6,2021
165,10,73,78,25,"09:00:00",9,6,2021
76,12,44,42,24,"10:00:00",9,6,2021
86,10,57,49,28,"11:00:00",9,6,2021
124,11,45,64,56,"12:00:00",9,6,2021
166,20,77,62,62,"13:00:00",9,6,2021
144,23,59,47,70,"14:00:00",9,6,2021
135,17,76,51,78,"15:00:00",9,6,2021
211,26,111,48,155,"16:00:00",9,6,2021
325,30,169,63,174,"17:00:00",9,6,2021
322,34,131,78,138,"18:00:00",9,6,2021
205,17,96,58,111,"19:00:00",9,6,2021
181,19,68,53,78,"20:00:00",9,6,2021
109,14,64,51,59,"21:00:00",9,6,2021
76,16,42,23,51,"22:00:00",9,6,2021
51,3,27,12,32,"23:00:00",9,6,2021
25,0,6,3,8,"00:00:00",10,6,2021
9,1,7,4,13,"01:00:00",10,6,2021
2,1,0,3,1,"02:00:00",10,6,2021
8,1,1,0,0,"03:00:00",10,6,2021
5,0,2,8,1,"04:00:00",10,6,2021
27,0,12,16,6,"05:00:00",10,6,2021
117,11,83,81,14,"06:00:00",10,6,2021
246,27,141,133,42,"07:00:00",10,6,2021
289,32,173,205,48,"08:00:00",10,6,2021
165,28,108,92,27,"09:00:00",10,6,2021
127,23,59,41,25,"10:00:00",10,6,2021
117,18,65,35,25,"11:00:00",10,6,2021
151,12,79,65,61,"12:00:00",10,6,2021
168,18,83,67,81,"13:00:00",10,6,2021
156,21,74,48,82,"14:00:00",10,6,2021
156,16,80,44,98,"15:00:00",10,6,2021
206,26,136,64,132,"16:00:00",10,6,2021
303,43,192,87,203,"17:00:00",10,6,2021
305,31,159,101,183,"18:00:00",10,6,2021
211,29,124,70,121,"19:00:00",10,6,2021
175,19,86,44,71,"20:00:00",10,6,2021
134,10,59,56,59,"21:00:00",10,6,2021
84,7,45,17,45,"22:00:00",10,6,2021
61,4,21,10,47,"23:00:00",10,6,2021
37,2,13,4,15,"00:00:00",11,6,2021
14,2,5,0,9,"01:00:00",11,6,2021
9,0,1,2,2,"02:00:00",11,6,2021
5,0,0,2,0,"03:00:00",11,6,2021
6,0,2,4,3,"04:00:00",11,6,2021
29,0,12,13,6,"05:00:00",11,6,2021
98,13,84,67,15,"06:00:00",11,6,2021
198,17,120,106,35,"07:00:00",11,6,2021
262,42,149,168,43,"08:00:00",11,6,2021
162,29,84,95,35,"09:00:00",11,6,2021
106,15,65,54,20,"10:00:00",11,6,2021
118,14,60,51,49,"11:00:00",11,6,2021
129,12,85,69,72,"12:00:00",11,6,2021
152,13,64,55,85,"13:00:00",11,6,2021
178,23,94,43,73,"14:00:00",11,6,2021
160,20,91,62,86,"15:00:00",11,6,2021
211,17,114,72,149,"16:00:00",11,6,2021
273,33,138,90,162,"17:00:00",11,6,2021
282,19,109,85,127,"18:00:00",11,6,2021
217,23,78,68,101,"19:00:00",11,6,2021
158,17,82,63,79,"20:00:00",11,6,2021
113,16,67,49,66,"21:00:00",11,6,2021
92,6,49,21,48,"22:00:00",11,6,2021
75,3,40,20,51,"23:00:00",11,6,2021
48,1,16,6,35,"00:00:00",12,6,2021
24,3,7,10,15,"01:00:00",12,6,2021
13,1,1,4,14,"02:00:00",12,6,2021
17,0,3,3,4,"03:00:00",12,6,2021
5,2,1,3,4,"04:00:00",12,6,2021
13,0,1,9,8,"05:00:00",12,6,2021
39,5,27,22,9,"06:00:00",12,6,2021
52,5,41,49,27,"07:00:00",12,6,2021
84,10,42,33,30,"08:00:00",12,6,2021
127,15,72,51,41,"09:00:00",12,6,2021
120,30,67,69,51,"10:00:00",12,6,2021
161,19,79,54,57,"11:00:00",12,6,2021
168,16,96,63,64,"12:00:00",12,6,2021
167,22,97,62,96,"13:00:00",12,6,2021
169,21,88,64,104,"14:00:00",12,6,2021
171,20,103,63,71,"15:00:00",12,6,2021
172,14,85,81,76,"16:00:00",12,6,2021
153,17,95,62,83,"17:00:00",12,6,2021
147,13,71,65,69,"18:00:00",12,6,2021
155,18,67,71,73,"19:00:00",12,6,2021
120,17,54,48,56,"20:00:00",12,6,2021
78,14,60,33,54,"21:00:00",12,6,2021
80,5,28,19,28,"22:00:00",12,6,2021
52,1,43,19,58,"23:00:00",12,6,2021
36,4,25,9,33,"00:00:00",13,6,2021
34,4,7,5,17,"01:00:00",13,6,2021
16,1,6,9,6,"02:00:00",13,6,2021
7,0,2,1,5,"03:00:00",13,6,2021
3,0,0,5,4,"04:00:00",13,6,2021
10,1,4,6,6,"05:00:00",13,6,2021
24,2,8,18,8,"06:00:00",13,6,2021
44,5,28,24,16,"07:00:00",13,6,2021
80,7,32,33,24,"08:00:00",13,6,2021
105,11,57,55,53,"09:00:00",13,6,2021
112,14,64,44,64,"10:00:00",13,6,2021
128,19,78,37,78,"11:00:00",13,6,2021
148,15,109,57,100,"12:00:00",13,6,2021
166,28,127,63,134,"13:00:00",13,6,2021
173,21,94,55,114,"14:00:00",13,6,2021
144,11,83,63,96,"15:00:00",13,6,2021
166,25,104,67,96,"16:00:00",13,6,2021
166,20,83,75,63,"17:00:00",13,6,2021
145,21,101,105,67,"18:00:00",13,6,2021
144,11,76,62,74,"19:00:00",13,6,2021
100,15,78,67,54,"20:00:00",13,6,2021
95,5,50,47,39,"21:00:00",13,6,2021
67,6,35,23,30,"22:00:00",13,6,2021
36,3,22,6,26,"23:00:00",13,6,2021
14,3,9,5,12,"00:00:00",14,6,2021
6,0,4,3,10,"01:00:00",14,6,2021
5,0,1,0,2,"02:00:00",14,6,2021
7,0,0,1,1,"03:00:00",14,6,2021
6,0,2,3,0,"04:00:00",14,6,2021
32,3,13,22,3,"05:00:00",14,6,2021
91,10,89,75,15,"06:00:00",14,6,2021
223,19,139,117,27,"07:00:00",14,6,2021
299,34,151,169,46,"08:00:00",14,6,2021
146,21,90,104,38,"09:00:00",14,6,2021
110,11,45,47,23,"10:00:00",14,6,2021
68,6,47,53,30,"11:00:00",14,6,2021
128,11,66,65,62,"12:00:00",14,6,2021
127,15,57,68,63,"13:00:00",14,6,2021
116,19,76,57,58,"14:00:00",14,6,2021
156,15,68,49,96,"15:00:00",14,6,2021
195,21,103,56,147,"16:00:00",14,6,2021
284,32,182,81,200,"17:00:00",14,6,2021
260,39,122,50,172,"18:00:00",14,6,2021
173,15,103,45,111,"19:00:00",14,6,2021
137,16,63,45,65,"20:00:00",14,6,2021
90,7,45,35,53,"21:00:00",14,6,2021
65,9,28,19,28,"22:00:00",14,6,2021
33,4,12,7,30,"23:00:00",14,6,2021
16,4,12,5,16,"00:00:00",15,6,2021
5,1,2,1,2,"01:00:00",15,6,2021
4,1,1,1,2,"02:00:00",15,6,2021
3,0,0,0,2,"03:00:00",15,6,2021
12,0,1,2,2,"04:00:00",15,6,2021
28,4,17,25,3,"05:00:00",15,6,2021
127,9,88,98,21,"06:00:00",15,6,2021
231,28,154,146,40,"07:00:00",15,6,2021
308,30,177,190,48,"08:00:00",15,6,2021
178,23,107,113,34,"09:00:00",15,6,2021
112,13,39,61,38,"10:00:00",15,6,2021
99,13,52,50,30,"11:00:00",15,6,2021
137,13,18,59,62,"12:00:00",15,6,2021
151,13,0,51,74,"13:00:00",15,6,2021
138,15,27,53,77,"14:00:00",15,6,2021
157,15,68,55,111,"15:00:00",15,6,2021
220,31,121,72,164,"16:00:00",15,6,2021
369,43,221,101,204,"17:00:00",15,6,2021
304,41,163,71,205,"18:00:00",15,6,2021
257,26,93,66,117,"19:00:00",15,6,2021
177,16,97,57,80,"20:00:00",15,6,2021
143,17,70,34,64,"21:00:00",15,6,2021
79,10,57,26,40,"22:00:00",15,6,2021
49,7,30,14,27,"23:00:00",15,6,2021
19,1,16,12,21,"00:00:00",16,6,2021
11,2,5,2,8,"01:00:00",16,6,2021
7,1,2,0,1,"02:00:00",16,6,2021
5,1,1,0,1,"03:00:00",16,6,2021
8,0,0,5,0,"04:00:00",16,6,2021
33,4,16,17,7,"05:00:00",16,6,2021
95,6,91,87,10,"06:00:00",16,6,2021
242,24,122,132,36,"07:00:00",16,6,2021
310,39,184,183,48,"08:00:00",16,6,2021
155,19,99,84,37,"09:00:00",16,6,2021
92,9,53,46,26,"10:00:00",16,6,2021
90,10,43,39,15,"11:00:00",16,6,2021
140,8,63,42,53,"12:00:00",16,6,2021
124,11,78,63,75,"13:00:00",16,6,2021
121,13,49,37,69,"14:00:00",16,6,2021
139,13,77,45,81,"15:00:00",16,6,2021
194,20,103,59,139,"16:00:00",16,6,2021
318,43,168,85,198,"17:00:00",16,6,2021
316,35,148,59,160,"18:00:00",16,6,2021
201,24,132,44,108,"19:00:00",16,6,2021
174,17,63,48,56,"20:00:00",16,6,2021
108,12,51,34,59,"21:00:00",16,6,2021
84,8,49,22,43,"22:00:00",16,6,2021
50,3,29,12,31,"23:00:00",16,6,2021
22,5,8,8,18,"00:00:00",17,6,2021
12,2,3,2,5,"01:00:00",17,6,2021
3,0,0,0,3,"02:00:00",17,6,2021
4,0,0,0,0,"03:00:00",17,6,2021
10,0,1,3,1,"04:00:00",17,6,2021
30,0,8,18,3,"05:00:00",17,6,2021
114,14,102,83,15,"06:00:00",17,6,2021
234,36,156,153,37,"07:00:00",17,6,2021
323,37,161,188,53,"08:00:00",17,6,2021
217,19,102,94,31,"09:00:00",17,6,2021
108,20,50,58,36,"10:00:00",17,6,2021
110,16,64,46,44,"11:00:00",17,6,2021
150,16,87,68,60,"12:00:00",17,6,2021
148,14,83,66,84,"13:00:00",17,6,2021
160,25,84,57,66,"14:00:00",17,6,2021
169,18,95,50,96,"15:00:00",17,6,2021
230,34,148,57,152,"16:00:00",17,6,2021
335,30,184,91,198,"17:00:00",17,6,2021
278,27,162,65,181,"18:00:00",17,6,2021
190,21,95,65,104,"19:00:00",17,6,2021
153,14,73,36,80,"20:00:00",17,6,2021
129,11,67,40,63,"21:00:00",17,6,2021
89,11,50,29,64,"22:00:00",17,6,2021
57,2,24,9,43,"23:00:00",17,6,2021
36,1,10,4,20,"00:00:00",18,6,2021
13,1,2,2,9,"01:00:00",18,6,2021
9,1,1,3,1,"02:00:00",18,6,2021
5,1,0,0,2,"03:00:00",18,6,2021
13,0,3,3,5,"04:00:00",18,6,2021
39,1,9,23,2,"05:00:00",18,6,2021
122,9,83,79,16,"06:00:00",18,6,2021
195,21,142,123,30,"07:00:00",18,6,2021
265,25,151,136,37,"08:00:00",18,6,2021
172,22,91,94,36,"09:00:00",18,6,2021
112,5,61,64,18,"10:00:00",18,6,2021
100,17,62,41,41,"11:00:00",18,6,2021
123,11,77,59,64,"12:00:00",18,6,2021
156,21,78,61,85,"13:00:00",18,6,2021
160,27,98,69,85,"14:00:00",18,6,2021
143,16,91,63,122,"15:00:00",18,6,2021
214,19,119,62,134,"16:00:00",18,6,2021
269,29,160,71,166,"17:00:00",18,6,2021
228,19,116,73,135,"18:00:00",18,6,2021
169,18,84,61,88,"19:00:00",18,6,2021
145,9,76,55,79,"20:00:00",18,6,2021
132,12,59,30,61,"21:00:00",18,6,2021
86,4,42,17,43,"22:00:00",18,6,2021
67,5,46,14,49,"23:00:00",18,6,2021
33,2,24,15,39,"00:00:00",19,6,2021
18,3,6,2,14,"01:00:00",19,6,2021
14,3,6,2,9,"02:00:00",19,6,2021
11,0,4,2,9,"03:00:00",19,6,2021
17,0,2,16,4,"04:00:00",19,6,2021
13,1,6,8,4,"05:00:00",19,6,2021
40,3,32,19,5,"06:00:00",19,6,2021
63,6,48,43,20,"07:00:00",19,6,2021
105,15,48,35,35,"08:00:00",19,6,2021
95,12,63,48,23,"09:00:00",19,6,2021
117,14,81,62,61,"10:00:00",19,6,2021
139,16,75,59,50,"11:00:00",19,6,2021
170,22,97,73,62,"12:00:00",19,6,2021
179,21,120,74,82,"13:00:00",19,6,2021
152,27,98,104,84,"14:00:00",19,6,2021
152,20,84,58,76,"15:00:00",19,6,2021
162,13,80,63,73,"16:00:00",19,6,2021
164,19,83,61,91,"17:00:00",19,6,2021
149,12,72,57,76,"18:00:00",19,6,2021
160,12,59,55,60,"19:00:00",19,6,2021
113,10,56,33,56,"20:00:00",19,6,2021
66,4,37,37,44,"21:00:00",19,6,2021
54,2,42,23,37,"22:00:00",19,6,2021
47,0,24,11,36,"23:00:00",19,6,2021
36,0,16,12,23,"00:00:00",20,6,2021
28,2,9,3,20,"01:00:00",20,6,2021
12,0,7,3,11,"02:00:00",20,6,2021
15,1,4,3,6,"03:00:00",20,6,2021
10,0,1,1,1,"04:00:00",20,6,2021
9,0,2,3,4,"05:00:00",20,6,2021
21,1,12,12,4,"06:00:00",20,6,2021
34,5,26,22,19,"07:00:00",20,6,2021
62,7,35,24,23,"08:00:00",20,6,2021
66,14,32,34,26,"09:00:00",20,6,2021
97,13,64,51,29,"10:00:00",20,6,2021
105,17,66,53,63,"11:00:00",20,6,2021
154,16,75,62,62,"12:00:00",20,6,2021
147,17,109,62,76,"13:00:00",20,6,2021
127,20,88,50,71,"14:00:00",20,6,2021
138,17,94,41,66,"15:00:00",20,6,2021
149,20,82,69,89,"16:00:00",20,6,2021
121,14,67,50,82,"17:00:00",20,6,2021
149,13,59,39,71,"18:00:00",20,6,2021
118,13,67,28,57,"19:00:00",20,6,2021
123,13,64,41,49,"20:00:00",20,6,2021
93,5,30,26,40,"21:00:00",20,6,2021
74,12,44,17,28,"22:00:00",20,6,2021
48,1,17,8,22,"23:00:00",20,6,2021
15,2,10,3,8,"00:00:00",21,6,2021
6,1,2,0,8,"01:00:00",21,6,2021
5,0,0,0,1,"02:00:00",21,6,2021
6,1,0,0,0,"03:00:00",21,6,2021
11,0,1,5,1,"04:00:00",21,6,2021
32,1,13,22,4,"05:00:00",21,6,2021
98,9,77,82,18,"06:00:00",21,6,2021
220,23,132,98,28,"07:00:00",21,6,2021
268,28,141,160,48,"08:00:00",21,6,2021
145,20,69,102,29,"09:00:00",21,6,2021
87,12,50,23,23,"10:00:00",21,6,2021
102,7,46,40,27,"11:00:00",21,6,2021
119,18,78,53,58,"12:00:00",21,6,2021
133,9,64,48,80,"13:00:00",21,6,2021
145,16,63,42,58,"14:00:00",21,6,2021
134,14,68,43,86,"15:00:00",21,6,2021
197,20,114,53,110,"16:00:00",21,6,2021
332,38,181,77,214,"17:00:00",21,6,2021
257,29,151,50,174,"18:00:00",21,6,2021
203,24,105,61,119,"19:00:00",21,6,2021
137,10,61,52,64,"20:00:00",21,6,2021
103,13,58,30,56,"21:00:00",21,6,2021
72,7,45,17,44,"22:00:00",21,6,2021
23,1,17,5,12,"23:00:00",21,6,2021
17,1,7,4,15,"00:00:00",22,6,2021
4,2,3,1,4,"01:00:00",22,6,2021
2,1,0,0,3,"02:00:00",22,6,2021
3,0,0,0,0,"03:00:00",22,6,2021
8,0,0,5,0,"04:00:00",22,6,2021
27,2,12,25,5,"05:00:00",22,6,2021
103,14,83,88,16,"06:00:00",22,6,2021
236,24,148,140,39,"07:00:00",22,6,2021
301,42,176,172,42,"08:00:00",22,6,2021
179,20,94,105,32,"09:00:00",22,6,2021
86,10,51,37,31,"10:00:00",22,6,2021
109,21,65,44,33,"11:00:00",22,6,2021
142,15,81,58,65,"12:00:00",22,6,2021
119,25,87,62,82,"13:00:00",22,6,2021
153,23,87,78,73,"14:00:00",22,6,2021
146,13,90,69,109,"15:00:00",22,6,2021
214,32,120,66,154,"16:00:00",22,6,2021
346,32,205,103,238,"17:00:00",22,6,2021
337,27,153,60,212,"18:00:00",22,6,2021
236,28,105,46,116,"19:00:00",22,6,2021
138,16,72,56,61,"20:00:00",22,6,2021
112,15,48,31,56,"21:00:00",22,6,2021
79,6,42,16,52,"22:00:00",22,6,2021
34,3,28,8,26,"23:00:00",22,6,2021
19,1,6,3,12,"00:00:00",23,6,2021
3,0,0,2,6,"01:00:00",23,6,2021
6,0,1,0,2,"02:00:00",23,6,2021
3,0,0,0,1,"03:00:00",23,6,2021
6,0,1,2,1,"04:00:00",23,6,2021
25,1,11,10,8,"05:00:00",23,6,2021
65,11,55,49,13,"06:00:00",23,6,2021
185,18,95,93,27,"07:00:00",23,6,2021
244,37,123,103,27,"08:00:00",23,6,2021
141,26,71,77,22,"09:00:00",23,6,2021
65,4,32,33,17,"10:00:00",23,6,2021
69,9,30,28,18,"11:00:00",23,6,2021
99,8,2,34,22,"12:00:00",23,6,2021
96,7,26,32,41,"13:00:00",23,6,2021
115,10,44,33,31,"14:00:00",23,6,2021
101,13,56,37,61,"15:00:00",23,6,2021
167,22,79,49,103,"16:00:00",23,6,2021
277,17,126,50,146,"17:00:00",23,6,2021
284,33,112,57,147,"18:00:00",23,6,2021
171,13,76,43,86,"19:00:00",23,6,2021
144,10,68,43,77,"20:00:00",23,6,2021
93,10,52,25,53,"21:00:00",23,6,2021
73,9,42,10,42,"22:00:00",23,6,2021
49,6,21,7,31,"23:00:00",23,6,2021
12,4,8,5,16,"00:00:00",24,6,2021
5,0,1,2,3,"01:00:00",24,6,2021
3,2,2,0,2,"02:00:00",24,6,2021
4,0,0,0,2,"03:00:00",24,6,2021
5,0,0,5,2,"04:00:00",24,6,2021
37,1,8,15,5,"05:00:00",24,6,2021
105,14,83,88,14,"06:00:00",24,6,2021
203,20,149,113,37,"07:00:00",24,6,2021
290,44,179,146,48,"08:00:00",24,6,2021
162,25,91,92,31,"09:00:00",24,6,2021
120,9,51,48,26,"10:00:00",24,6,2021
122,9,63,45,27,"11:00:00",24,6,2021
146,13,67,54,53,"12:00:00",24,6,2021
139,13,78,59,62,"13:00:00",24,6,2021
145,24,74,47,65,"14:00:00",24,6,2021
122,22,83,30,76,"15:00:00",24,6,2021
188,19,100,58,113,"16:00:00",24,6,2021
299,30,160,84,160,"17:00:00",24,6,2021
224,16,93,45,145,"18:00:00",24,6,2021
153,16,65,32,70,"19:00:00",24,6,2021
137,9,49,25,66,"20:00:00",24,6,2021
91,10,44,19,48,"21:00:00",24,6,2021
52,4,41,14,38,"22:00:00",24,6,2021
45,2,17,11,21,"23:00:00",24,6,2021
19,1,5,2,12,"00:00:00",25,6,2021
11,0,2,1,5,"01:00:00",25,6,2021
2,2,0,0,1,"02:00:00",25,6,2021
5,1,1,0,2,"03:00:00",25,6,2021
9,1,2,1,2,"04:00:00",25,6,2021
34,3,13,16,2,"05:00:00",25,6,2021
104,10,69,66,16,"06:00:00",25,6,2021
186,13,108,106,28,"07:00:00",25,6,2021
231,21,125,121,26,"08:00:00",25,6,2021
169,23,72,85,23,"09:00:00",25,6,2021
92,7,43,37,24,"10:00:00",25,6,2021
88,17,57,26,37,"11:00:00",25,6,2021
139,15,81,63,56,"12:00:00",25,6,2021
131,11,74,58,66,"13:00:00",25,6,2021
145,11,72,51,72,"14:00:00",25,6,2021
155,11,70,53,88,"15:00:00",25,6,2021
196,19,96,63,119,"16:00:00",25,6,2021
247,22,108,56,150,"17:00:00",25,6,2021
244,21,86,61,121,"18:00:00",25,6,2021
184,12,83,57,91,"19:00:00",25,6,2021
120,13,54,59,62,"20:00:00",25,6,2021
113,7,41,31,54,"21:00:00",25,6,2021
78,8,32,17,39,"22:00:00",25,6,2021
54,3,19,11,38,"23:00:00",25,6,2021
46,2,17,6,27,"00:00:00",26,6,2021
14,0,6,4,7,"01:00:00",26,6,2021
12,0,0,3,9,"02:00:00",26,6,2021
11,0,2,2,2,"03:00:00",26,6,2021
6,1,1,5,2,"04:00:00",26,6,2021
13,1,4,7,6,"05:00:00",26,6,2021
36,3,26,28,3,"06:00:00",26,6,2021
70,6,34,26,19,"07:00:00",26,6,2021
72,8,47,38,18,"08:00:00",26,6,2021
112,17,49,38,29,"09:00:00",26,6,2021
132,23,48,52,42,"10:00:00",26,6,2021
152,10,66,41,54,"11:00:00",26,6,2021
145,7,61,48,61,"12:00:00",26,6,2021
155,9,63,85,66,"13:00:00",26,6,2021
125,16,92,74,83,"14:00:00",26,6,2021
136,14,69,66,61,"15:00:00",26,6,2021
134,10,67,53,66,"16:00:00",26,6,2021
151,11,54,43,78,"17:00:00",26,6,2021
143,10,61,42,57,"18:00:00",26,6,2021
118,6,57,55,48,"19:00:00",26,6,2021
129,8,55,31,44,"20:00:00",26,6,2021
74,7,27,30,34,"21:00:00",26,6,2021
53,4,24,20,29,"22:00:00",26,6,2021
65,5,23,14,39,"23:00:00",26,6,2021
45,1,20,6,29,"00:00:00",27,6,2021
14,3,5,5,15,"01:00:00",27,6,2021
7,1,2,2,7,"02:00:00",27,6,2021
8,0,3,2,1,"03:00:00",27,6,2021
7,0,2,5,3,"04:00:00",27,6,2021
15,0,2,2,6,"05:00:00",27,6,2021
19,1,13,10,5,"06:00:00",27,6,2021
55,5,23,19,14,"07:00:00",27,6,2021
41,3,33,49,20,"08:00:00",27,6,2021
84,6,37,48,30,"09:00:00",27,6,2021
83,11,45,38,44,"10:00:00",27,6,2021
111,10,79,45,63,"11:00:00",27,6,2021
136,18,73,42,63,"12:00:00",27,6,2021
158,19,103,57,69,"13:00:00",27,6,2021
155,24,121,64,75,"14:00:00",27,6,2021
137,16,93,42,79,"15:00:00",27,6,2021
151,18,87,46,60,"16:00:00",27,6,2021
138,17,85,58,79,"17:00:00",27,6,2021
131,13,68,63,64,"18:00:00",27,6,2021
144,8,57,64,56,"19:00:00",27,6,2021
98,9,44,45,50,"20:00:00",27,6,2021
70,6,45,25,40,"21:00:00",27,6,2021
56,3,33,23,32,"22:00:00",27,6,2021
46,1,11,9,22,"23:00:00",27,6,2021
19,1,9,7,13,"00:00:00",28,6,2021
9,0,2,0,2,"01:00:00",28,6,2021
7,2,0,0,0,"02:00:00",28,6,2021
7,1,4,1,0,"03:00:00",28,6,2021
10,0,1,2,3,"04:00:00",28,6,2021
32,5,16,17,3,"05:00:00",28,6,2021
116,13,77,78,11,"06:00:00",28,6,2021
204,13,124,107,34,"07:00:00",28,6,2021
264,29,164,168,39,"08:00:00",28,6,2021
165,18,86,107,28,"09:00:00",28,6,2021
96,24,62,38,17,"10:00:00",28,6,2021
87,10,47,38,32,"11:00:00",28,6,2021
127,16,75,42,56,"12:00:00",28,6,2021
139,18,64,60,76,"13:00:00",28,6,2021
167,11,65,48,63,"14:00:00",28,6,2021
164,13,77,48,92,"15:00:00",28,6,2021
220,24,133,55,160,"16:00:00",28,6,2021
298,44,172,72,207,"17:00:00",28,6,2021
287,31,138,59,185,"18:00:00",28,6,2021
189,17,87,47,103,"19:00:00",28,6,2021
152,20,69,62,71,"20:00:00",28,6,2021
111,16,54,32,57,"21:00:00",28,6,2021
62,6,33,18,38,"22:00:00",28,6,2021
48,6,23,12,18,"23:00:00",28,6,2021
13,2,5,1,8,"00:00:00",29,6,2021
6,0,2,1,5,"01:00:00",29,6,2021
7,1,0,0,1,"02:00:00",29,6,2021
4,0,0,1,2,"03:00:00",29,6,2021
8,1,4,3,0,"04:00:00",29,6,2021
37,1,19,23,5,"05:00:00",29,6,2021
106,12,90,86,17,"06:00:00",29,6,2021
245,28,149,139,47,"07:00:00",29,6,2021
304,33,173,191,45,"08:00:00",29,6,2021
186,23,105,107,41,"09:00:00",29,6,2021
89,7,57,47,28,"10:00:00",29,6,2021
111,9,64,56,42,"11:00:00",29,6,2021
137,10,67,65,66,"12:00:00",29,6,2021
171,19,80,60,82,"13:00:00",29,6,2021
165,21,77,56,79,"14:00:00",29,6,2021
182,26,86,45,122,"15:00:00",29,6,2021
256,37,139,61,191,"16:00:00",29,6,2021
357,52,192,79,210,"17:00:00",29,6,2021
312,26,149,67,193,"18:00:00",29,6,2021
250,28,86,77,113,"19:00:00",29,6,2021
162,20,82,76,86,"20:00:00",29,6,2021
154,8,73,45,64,"21:00:00",29,6,2021
80,9,46,32,45,"22:00:00",29,6,2021
53,8,31,11,29,"23:00:00",29,6,2021
